favorite_count,source,text,is_retweet,created_at,retweet_count
0,Hootsuite Inc.,b'\xc2\xbfQu\xc3\xa9 es un contacto de trabajo?En el #SanoRetorno la prevenci\xc3\xb3n del #COVID19 es primordial durante la actividad laboral. https://t.co/VZTuo15wb8',False,Mon Mar 01 23:30:06 +0000 2021,1
1,True Anthem,b'UK reports 82 new COVID-19 deaths https://t.co/KsBZ5xnYGj https://t.co/ek09noi6CO',False,Sun Mar 07 23:05:12 +0000 2021,0
0,,"b'#Vacunacion #COVID19 en #Mexico al d\xc3\xada 06 de Marzo 2021\n\nTotal de dosis administradas: 2,765,805\nPersonas completamente vacunadas: 603,447\n0.48% de la poblaci\xc3\xb3n completamente vacunada\n\n#coronavirus https://t.co/EYdiKeRqjf'",False,Sun Mar 07 15:02:11 +0000 2021,0
1,Twitter for Android,b'That texas governor lol... He said biden was releasing immigrants with covid but is relaxing all social distancing and covid safety. You know he is gonna say he was right about Biden when HIS decisions are why texas is going to get a huge surge  @donlemon #Texas #COVID19',False,Fri Mar 05 04:07:44 +0000 2021,2
0,IFTTT,b'Resistance to COVID-19 vaccination has increased in Ireland and the UK during the pandemic https://t.co/68UIBNxeOc\n\nResistance to COVID-19 vaccination has increased in Ireland and the UK during the pandemic',False,Tue Mar 02 14:50:29 +0000 2021,0
0,Twitter for Android,b'bts em #1 https://t.co/SWT2Je7eTs',False,Thu Mar 04 14:50:49 +0000 2021,0
0,Twitter Web App,b'Hoy d\xc3\xada \xf0\x9f\x91\x87 https://t.co/B5dOuu1vDa',False,Tue Mar 02 00:56:43 +0000 2021,0
0,Twitter for iPhone,"b'Muy bien, @TolucaFC. https://t.co/sJKs0yeHXy'",False,Sat Mar 06 00:41:45 +0000 2021,0
0,Twitter for iPhone,"b'@plamen_neykov @vonderleyen @EU_Commission The EU has been complaining about supplies. Indeed, they complained about AZ not supplying even before the EMA had approved the Ox/AZ vaccine. Here is the EU strategy  including  Vaccination preparedness in EU countries that has not been fully implemented: https://t.co/ftDqSzAJbA'",False,Thu Mar 04 03:13:04 +0000 2021,0
0,Twitter for Advertisers (legacy),"b'#Colombia entered a deep recession in early Q2, 2020, partly due to #COVID19 which resulted in sharp decreases in #oilprices and low commodity prices. These challenges continued into Q4 &amp; has resulted in a more conservative approach to writing #risk. \n\nClick \xe2\xac\x87\xef\xb8\x8f to learn more.'",False,Thu Mar 04 17:38:09 +0000 2021,0
0,Twitter Web App,b'What You Need To Know About The New COVID-19 Variants https://t.co/YF9iUPxOzR',False,Sun Mar 07 22:08:30 +0000 2021,0
0,Twitter for Android,b'Just freaking why \xf0\x9f\x98\x90 https://t.co/Em6UP5uNCQ',False,Tue Mar 02 12:45:57 +0000 2021,0
21,Twitter for Android,b'le coronavirus quand castex parle a la t\xc3\xa9l\xc3\xa9vision francaise https://t.co/MBWPAl9L2A',False,Fri Mar 05 22:02:44 +0000 2021,2
0,Twitter for iPad,b'After four decades of diluted coding and changing Ramsay\xe2\x80\x99s criteria to marginalized dx millions of people have been homebound or bedridden for 4 decades. Not nine months. Suffering a severe debilitating multi system disease that effects every pathway. \nCME! https://t.co/HKrPg1ujdL',False,Sun Mar 07 20:40:01 +0000 2021,0
2,Twitter Web App,"b'Have you seen this, @IAGovernor. https://t.co/JdtKMeVl0f'",False,Fri Mar 05 22:51:55 +0000 2021,0
0,WordPress.com,"b'Coronavirus LIVE: There is no shortage of vaccines, Centre assures\xc2\xa0states https://t.co/RoeT8rl4S2'",False,Wed Mar 03 20:26:27 +0000 2021,0
2,Twitter for iPhone,b'One thing that surprised me a lot with the first and second stimulus was that landlords and schools didn\xe2\x80\x99t immediately announce a \xe2\x80\x9c$120 / $600 Covid-19 maintenance fee\xe2\x80\x9d the exact week the payments went out to people.\xe2\x80\x9d  I\xe2\x80\x99m still scratching my head how tjay didn\xe2\x80\x99t happen. Anyone ?',False,Tue Mar 02 07:47:46 +0000 2021,0
22,Twitter Web App,b'We are 1 year old today! #HappyBday to us\xf0\x9f\xa5\xb3 It was weird forming a brand new office amidst the chaos of #COVID19 but we are very proud of what we achieved and looking forward to another year of engaging with the #KAUST community and our #national and #international partners \xf0\x9f\xa4\x9d https://t.co/xNlBpb6d1a',False,Mon Mar 01 13:25:43 +0000 2021,2
1,Twitter Web App,b'Partner Eckehard Volz and Associate Dilara Kamphuis consider how the #COVID19 pandemic has affected the #offshorewind industry: https://t.co/tJ0fA04dhW #energy https://t.co/n1oxsN0cPv',False,Fri Mar 05 12:06:48 +0000 2021,1
0,Twitter for iPhone,"b'Esto significa, que se acab\xc3\xb3 su incapacidad. \xe2\x80\x9c\xc3\x81ndele huev\xc3\xb3n, ya es tiempo de trabajar nuevamente...\xe2\x80\x9d lo dice tu presi. https://t.co/76iXnKtfIG'",False,Fri Mar 05 15:29:11 +0000 2021,0
2,Twitter for iPad,b'Republican Covid19 Relief Plan: https://t.co/fJ3U31CA6w',False,Thu Mar 04 14:15:22 +0000 2021,1
0,Twitter Web App,"b'@GovAbbott The only thing being set ""free"" here is the #coronavirus.'",False,Thu Mar 04 20:13:25 +0000 2021,0
0,WordPress.com,b'Social Media Has Fun with Picture of Ravi Shastri Getting Covid-19\xc2\xa0Vaccine https://t.co/tdbmuGau0T',False,Sat Mar 06 10:41:54 +0000 2021,0
0,Twitter Web App,b'Washington school band rehearses in pop-up tents to curb spread of COVID-19 @classicfm https://t.co/qc7HD78iw1',False,Mon Mar 01 16:28:40 +0000 2021,0
0,Twitter for Android,b'Type O and Rh-Negative Blood Type Protective Against COVID-19 https://t.co/Tf2LZqJp0U',False,Tue Mar 02 12:39:27 +0000 2021,0
27,Business Insider Login,b'Merck will reportedly help produce Johnson &amp; Johnson COVID-19 vaccine shots after failing to make its own https://t.co/oPLyUTcIMm',False,Tue Mar 02 15:39:39 +0000 2021,18
0,Twitter Web App,b'The death penalty the state long wanted for Mumia. https://t.co/01wuWW0TmJ',False,Thu Mar 04 18:01:31 +0000 2021,0
0,Twitter for iPad,"b'NORTHERN IRELAND.  Announced on MONDAY.\n\nCOVID-19 DEATHS SUMMARY. \n\n2 further deaths have been recorded in Northern Ireland, bringing the total reported by the Department of Health to 2,057.\n\n#coronavirus disease 2019 (COVID-19) #COVID19   #UK #NorthernIreland https://t.co/b3yt67fTUv'",False,Mon Mar 01 23:48:52 +0000 2021,0
0,Limber.app,b'Coronavirus | Coronavirus : Marseille pourrait bien \xc3\xa9chapper au confinement | La Provence https://t.co/tZfiVnx3HF',False,Wed Mar 03 09:30:38 +0000 2021,0
0,dlvr.it,b'How Utah plans to ensure underrepresented groups can get COVID-19 vaccine - https://t.co/aWnuQo9Rsm https://t.co/e8oKD9aUDb https://t.co/X2QPaHicxV',False,Fri Mar 05 07:56:03 +0000 2021,0
0,Twitter Web App,b'Lol true #Covid_19 #coronavirus  #Millennials https://t.co/15xcbTdM9E',False,Thu Mar 04 05:20:54 +0000 2021,0
0,Twitter for Android,"b'#Coronavirus | Disminuyen los pacientes ingresados en las #ucis, aunque 1.530 enfermos permanecen hospitalizados por la enfermedad L\xc3\xa9elo en: @cronicaglobal  https://t.co/Jb0f5zh3Ns'",False,Sat Mar 06 19:53:06 +0000 2021,0
5,Twitter for iPhone,"b""Never thought I'd need a Bhangra dancing Sikh gentleman in the Yukon to help with homesickness \xe2\x9d\xa4\xef\xb8\x8f https://t.co/sVVuSTl1Iz""",False,Tue Mar 02 16:28:28 +0000 2021,0
0,Twitter for iPhone,b'@benandjerrys does it again \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbd https://t.co/KqQPEQpGqP',False,Thu Mar 04 02:29:01 +0000 2021,0
3,Twitter Web App,"b'COVID-19 update for March 6:\n\nCumulative Cases: 480,352 (Newly Added: 386)\nCumulative Deaths: 8,161 (Newly Added: 3)\n7-Day Rolling Avg. New Cases/Deaths: 343/34.4 (3/3)\n7-Day Testing Positivity Rate (CDC): 4.4% (3/3)\n\nData courtesy of @HealthyLivingMo'",False,Sat Mar 06 19:28:58 +0000 2021,2
0,dlvr.it,b'Nadine Coyle reveals she and ex Jason Bell have been living together during Covid-19 and they\xe2\x80\x99ve \xe2\x80\x98lovely tim - The Irish Sun https://t.co/yCfDdL0L1C https://t.co/jgJ6RHDXbX',False,Wed Mar 03 08:41:36 +0000 2021,2
0,Twitter for Android,"b'@NafisaQorane COVID 19 medicine made in UNITED kingdom is 95% effective and works,,,, Covid19 Cure from India is no no to bring in SOMAALIA ,,,,,they are testing the medicine on as in SOMAALIA ,,?'",False,Mon Mar 08 00:42:15 +0000 2021,0
1,Twitter for iPhone,b'Merck and a US laboratory announced progress in the design of an orally administered drug against #Covid-19 their antiviral under test had positive effects in reducing viral load. [Getty Imges] via https://t.co/rccLgRQz7Q https://t.co/OifAKyv10E',False,Sat Mar 06 21:06:37 +0000 2021,0
0,Twitter Web App,"b'""90% or 2.2 million of the 2.5 million deaths from the pandemic disease so far were in countries with high levels of obesity.""\n\nObesity a driving factor in COVID-19 deaths, global report finds https://t.co/bW8YQ8LMTf via @YahooNews'",False,Thu Mar 04 17:53:28 +0000 2021,0
2,Twitter for iPhone,b'Lived through a lot of embarrassing moments but nothing beats this. These are adults \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/ngh3EGgZIX',False,Tue Mar 02 14:30:05 +0000 2021,1
0,WordPress.com,"b'#Breaking: Official figures show the #UK has recorded 6,040 new covid-19 cases and a further 158 deaths in the latest 24-hour\xc2\xa0period https://t.co/Xc8jgwDrsl'",False,Sat Mar 06 18:20:34 +0000 2021,0
9,,b'Renuncia el director del Ineram ante escasez de medicamentos para internados por covid-19 - https://t.co/DnQbv1Kwvo https://t.co/Py3zXKWwKt',False,Wed Mar 03 00:08:01 +0000 2021,3
1,Twitter for Android,b'@Reforma \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\n@GN_MEXICO_ \n\xc3\x8dndices de robo a Autotransportes en carretera en los mismos niveles que maneja la t4a \nFallecidos Covid-19 \nFallecidos violencia C.O. \nRobo Autotransporte',False,Tue Mar 02 16:36:43 +0000 2021,1
3,Twitter for iPhone,b'\xe2\x80\x9cLa vacunaci\xc3\xb3n es una realidad en el pa\xc3\xads es una realidad\xe2\x80\x9d dijo el mtro @DrDanielSalinas en la presentaci\xc3\xb3n del plan de #vacunacion contra #COVID19 @RadioSarandi690 https://t.co/IweScsbwWi',False,Mon Mar 01 12:29:16 +0000 2021,0
3,Twitter for iPhone,b'@JimmyVielkind I\xe2\x80\x99m glad you said \xe2\x80\x9cchanges\xe2\x80\x9d his powers because the legislation sure doesn\xe2\x80\x99t do much as far as limiting the Governor\xe2\x80\x99s powers. https://t.co/u0KS89RC9R',False,Sun Mar 07 20:46:49 +0000 2021,0
0,Twitter for Android,"b'GO TEXAS\xf0\x9f\x98\x8dSomebody Knows the Real About This Pandemic, besides All that snow should have KILLED the Bacteria\xf0\x9f\x98\x98 https://t.co/ZHYXZaKauC'",False,Tue Mar 02 21:33:25 +0000 2021,0
0,Twitter for iPhone,b'@8153024043 @Liz_Wheeler @amartin0197 America is fat. https://t.co/7XdNCkZE4z',False,Sat Mar 06 06:16:36 +0000 2021,0
1,Twitter for iPhone,"b'I agree with you, a politician with businesses sense https://t.co/wWK5NJz6zz'",False,Wed Mar 03 23:31:20 +0000 2021,0
0,Hamilton Publications,b'New from Dr Rafael de Andrade Moral: Global Short-Term Forecasting of Covid-19 Cases https://t.co/NEH84ppPh0',False,Wed Mar 03 17:02:03 +0000 2021,0
0,Sendible,b'#NewYork hardship declaration must meet at least 1 of 5 #pandemic hardship criteria:\n\n5. Circumstances related to COVID-19 pandemic negatively affecting employment  income or expenses\n\nCall 888-800-6030 or visit https://t.co/kSp0NFLLqb. #mortgage #attorney #lawyer #foreclosure',False,Mon Mar 01 15:11:02 +0000 2021,0
0,IFTTT,b'Coronavirus: Hairdressers reopen in the Netherlands publicado por Juan Francisco D Agostino https://t.co/U1NO9SApGg casado BBC News - World elemento',False,Fri Mar 05 11:18:40 +0000 2021,0
1,Twitter for iPhone,b'One in five UK schools have set up a food bank since the start of the coronavirus pandemic to support struggling local families. One in five!! 20%! Absolutely heartbreaking. https://t.co/Jf9XkYNIUM',False,Thu Mar 04 15:58:56 +0000 2021,0
4,Twitter Web App,"b'Antidepressants, like Prozac, may help cure the coronavirus. #60Minutes'",False,Mon Mar 08 00:29:33 +0000 2021,0
1,Twitter for iPhone,b'If I don\xe2\x80\x99t get to see tame impala in October I\xe2\x80\x99m gonna scream https://t.co/PWxPtwd4zp',False,Sun Mar 07 18:20:12 +0000 2021,0
0,Twitter for Android,"b'#Nacionales/ El director del #SNS, doctor Mario Lama, aplic\xc3\xb3 este s\xc3\xa1bado la vacuna contra el #COVID19 al exluchador Rafael Antonio S\xc3\xa1nchez, conocido popularmente como #JackVeneno\n\nhttps://t.co/tM2VtZCh0i\n\n#InformativosTA #teleantillas'",False,Sun Mar 07 17:49:22 +0000 2021,0
0,IFTTT,b'Hot\xf0\x9f\x94\xa5 : Indian Diaspora Holds Tiranga-Maple Rally In Canada Hailing Covid-19 Vaccine Supply\n\nposted by u/halla-nahi-hamla-bol\nhttps://t.co/cyXH5g8Luk',False,Sun Mar 07 05:58:40 +0000 2021,0
36,Twitter Web App,b'My mom got the vaccine yesterday. \xf0\x9f\xa5\xb0 https://t.co/KJivQELih9',False,Tue Mar 02 17:46:32 +0000 2021,1
1,SocialGest,"b'En contraste a c\xc3\xb3mo se comporta la COVID-19 en el resto del mundo, en la pandemia que controla el chavismo aunque aumenten los casos positivos, los fallecimientos siguen un patr\xc3\xb3n invariable, por @GitiW https://t.co/dZMnEIkABf'",False,Wed Mar 03 02:46:12 +0000 2021,4
0,Twitter for iPhone,b'This isn\xe2\x80\x99t smart... at all https://t.co/l2nPvN4Bfl',False,Tue Mar 02 21:04:28 +0000 2021,0
0,WordPress.com,b'Thousands of Farmworkers Are Prioritized for the Coronavirus\xc2\xa0Vaccine https://t.co/oqKkw9jWzP',False,Mon Mar 01 08:07:19 +0000 2021,0
0,dlvr.it,"b'Democrats agree to narrow who gets $1,400 checks in COVID-19 relief bill https://t.co/GbVqhO29rs https://t.co/3Kp3o5yu8q'",False,Wed Mar 03 18:18:04 +0000 2021,0
0,Twitter Web App,b'Washington Gov. Jay Inslee has announced additional tiers of eligibility for the COVID-19 vaccine\n\nhttps://t.co/fJFKAb3fTu',False,Fri Mar 05 02:28:53 +0000 2021,0
5,Twitter for Android,"b'La victoria del Presidente Bukele para ustedes se\xc3\xb1ores de El Pa\xc3\xads ! El microsc\xc3\xb3pico COVID-19 los tiene de rodillas, arrogantes ! Y no pueden salvar ni a su propio pueblo: faraones espa\xc3\xb1oles? Y no hablo del pueblo sumiso que tienen! Sino de su jactancia de ser pa\xc3\xadses de 1er mundo! https://t.co/A7quweGOMK'",False,Tue Mar 02 02:47:28 +0000 2021,1
0,Twitter for iPhone,b'Can\xe2\x80\x99t wait for my vaccine! #maskup #keepitup https://t.co/BTLEBxlHM9',False,Thu Mar 04 04:36:35 +0000 2021,0
0,Twitter Web App,b'Coronavirus: 10 buenas noticias sobre la pandemia (un a\xc3\xb1o despu\xc3\xa9s)\nhttps://t.co/Hl6x0Wm3qC',False,Mon Mar 01 22:10:38 +0000 2021,0
0,Twitter Web App,b'@yfg @BillyM_92 The COVID-19 adjusted unemployment rate for February 2021 was 24.8% for all persons including those on the Pandemic Unemployment Payment.\n\nNow explain why we would need to import labour?',False,Sun Mar 07 14:47:59 +0000 2021,0
0,Twitter for Android,"b'Pdte. @NicolasMaduro: Hemos detectado en Venezuela la presencia de la variante brasilera del #COVID19, es una variante m\xc3\xa1s contagiosa, transmite m\xc3\xa1s carga viral lo que quiere decir que es m\xc3\xa1s grave.\n\n#Soberan\xc3\xadaEsPoderPopular https://t.co/ygORoTAWHR'",False,Thu Mar 04 00:38:19 +0000 2021,5
2,Twitter Web App,"b""@CDechavanne C'est bien, tu vas pouvoir recommencer d\xc3\xa8s qu'on t'auras fait la 2\xc3\xa8me dose\xf0\x9f\xa4\xa3\nhttps://t.co/jesvU1WWAj""",False,Sat Mar 06 20:57:31 +0000 2021,0
3,Twitter for Android,"b'How\'s ""get fucked"" sound you evil cunt!? @vonderleyen\n#NOVaccinePassports #NoVaccineForMe https://t.co/RbsAGL5Cdo'",False,Mon Mar 01 16:15:52 +0000 2021,0
0,Twitter for Android,b'@relamppagos jajaajajaj no pq vos ten\xc3\xa9s coronavirus',False,Thu Mar 04 17:44:45 +0000 2021,0
0,Twitter for Android,b'@Josh85723860 @viralvideovlogs #OperationBreatheFreshCleanAir \xf0\x9f\x91\x88\n#EnviroklenzAirPurifiers \xf0\x9f\x91\x88\nhttps://t.co/CpLgauIzmr \xf0\x9f\x91\x88\nhttps://t.co/vBN1OIlFVo \xf0\x9f\x91\x88\nUntil we recognise that #COVID19 is airborne we are setting ourselves up for repeated failure\xe2\x80\x9d\n#COVIDisAirborne \xf0\x9f\x91\x88\nhttps://t.co/qM3l4go1Wa \xf0\x9f\x91\x88',False,Sun Mar 07 23:16:34 +0000 2021,0
0,Twitter for Android,b'@ANI Now this Tablighi jamaat people will teach us what to do about covid-19 vaccine.',False,Mon Mar 01 21:47:56 +0000 2021,0
0,Buffer,b'Century Reschedules COVID-19 Grant Hearing After Oversight Leads To Wrong Address In Public Notice \n\nhttps://t.co/XnmCtc4mqh https://t.co/Of291crJIg',False,Thu Mar 04 07:24:06 +0000 2021,0
4,Twitter Web App,b'Parte \xc3\xadntegro de cierre del d\xc3\xada 28 de febrero a las 12 de la noche\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/KYb7lpKwMI',False,Mon Mar 01 15:45:41 +0000 2021,3
85,Twitter Web App,b'#LIVE | Union Health Minister Dr. Harsh Vardhan speaks to Republic on the second phase rollout of COVID-19 Vaccine in an exclusive interview. \n\nTune in to watch - https://t.co/RZHKU3wOei https://t.co/dDTgSwP74E',False,Mon Mar 01 09:57:15 +0000 2021,10
1,dlvr.it,b'Cal OSHA Offers Additional Guidance for Its COVID-19 Emergency Temporary Standards: Testing Sites and Scope of Coverage https://t.co/qXA0Uex01A',False,Mon Mar 01 20:11:02 +0000 2021,1
0,Twitter for Android,"b'Mor, se vacun\xc3\xb3 el @DalaiLama y usted haci\xc3\xa9ndose rogar https://t.co/uBbnGMRsKn'",False,Sat Mar 06 19:44:12 +0000 2021,0
1,Twitter for iPhone,b'@Master_Sangi @AsiriyarKV Dog was administered with COVID-19 vaccine along with vaccine to prevent others from his bite.',False,Tue Mar 02 04:55:29 +0000 2021,0
14,Twitter for Android,b'\xf0\x9f\x8e\x89The first batch of Indian vaccines have arrived in Canada! \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/MabWZCrSh1',False,Thu Mar 04 03:20:46 +0000 2021,1
0,Twitter Web App,"b'Si ya tuve coronavirus, \xc2\xbfes necesario que me vacune? https://t.co/LVFhPZCTWU a trav\xc3\xa9s de @BBC'",False,Fri Mar 05 19:36:31 +0000 2021,1
6,Twitter for Android,b'So excited! \nRegister by clicking on the link \xf0\x9f\x91\x87 https://t.co/bDTdMp6yGl',False,Sun Mar 07 09:40:02 +0000 2021,0
0,isearch247,"b'Pope Francis holds first mass in Iraq - https://t.co/0VTl6eG6aY\n\nPope Francis delivered his first ever mass in Iraq, on the first ever papal visit to the country. \nCoronavirus restrictions meant the number of people in attendance was sparse, but among them sat Iraq\xe2\x80\x99s...'",False,Sat Mar 06 17:50:57 +0000 2021,0
1,Twitter Web App,"b""COVID-19: Society will have to live with 'substantial' coronavirus mortality but 'worst is over', SAGE expert says https://t.co/IA04DEQK8T https://t.co/Y5e14ZZDij""",False,Fri Mar 05 13:02:43 +0000 2021,1
12,Twitter for Android,b'Shame on our system still keeping quiet #PMCBankCrisis @RBI @RBIsays @nsitharaman @nsitharamanoffc @narendramodi @PMOIndia @republic #coronavirus times #justiceon5march https://t.co/zkrxM2H27Q\n\n #internationalwomensday #InternationalWomensDay2021 #WomensDay #WomensDay2021',False,Fri Mar 05 17:13:44 +0000 2021,17
0,Twitter Web App,b'It was a Scot and and another Liverpool football legend Bill Shankly who once said - \xe2\x80\x9cFootball isn\xe2\x80\x99t a matter of life and death - it\xe2\x80\x99s more important than that ....\xe2\x80\x9d \n@RangersFC @NicolaSturgeon #StevenGerrard https://t.co/VTJi3yCtG4',False,Sun Mar 07 18:03:17 +0000 2021,0
2,Twitter Web App,b'@TwitterSafety @TwitterSupport you really need to look into this. https://t.co/0aoq0jvD7E',False,Sun Mar 07 21:52:38 +0000 2021,0
1,Twitter for iPad,"b'@Wazza40s Nige, I live in Spain. Weirdly our infection rates seemed to be down last summer.....but I think it was more to do with encouraging tourism than actual figures. Went through the roof come September...... https://t.co/T20T3XzeLd'",False,Mon Mar 01 06:55:49 +0000 2021,0
0,Twitter Web App,"b'Another attack on a Covid-19 test centre, this time in the Netherlands.\nExplosion at Bovenkarspel test centre north of Amsterdam.'",False,Wed Mar 03 22:41:36 +0000 2021,0
34,AgoraPulse Manager,"b'Their usual lunch clubs, exercise groups and trips may be on hold, but COVID-19 hasn\xe2\x80\x99t stopped @HolbeckTogether from getting out there and supporting isolated older people \xf0\x9f\x99\x8c Freemasons are helping to keep their vital work in #WestYorkshire going with a \xc2\xa315,000 grant \xe2\x9d\xa4\xef\xb8\x8f https://t.co/5MAzuQh5OL'",False,Sun Mar 07 08:00:02 +0000 2021,13
0,IFTTT,b'How to score a COVID-19 vaccine appointment https://t.co/4rvDGFLj9j',False,Mon Mar 01 14:47:19 +0000 2021,0
1,Hootsuite Inc.,b'According to a study led by #UQ researchers COVID-19 conspiracy theorists are more concerned about their own health and less concerned about the health of others.\n\nhttps://t.co/kiKgQSAFuM \n@jetten_j https://t.co/zPOy8nArBC',False,Fri Mar 05 07:10:02 +0000 2021,1
0,Twitter for Android,"b'Seguimos sobre los 5.000 contagios diarios, o sea estamos otra vez en junio #Pandemia #COVID19 https://t.co/KUF5V17hjI'",False,Sun Mar 07 18:39:24 +0000 2021,0
13,Twitter for iPad,b'This is horrific! Every high profile media cu^t who has described the Coronavirus as the Chinese Virus has played a part in directing hate at Chinese people. \n\n#DrWang \n#IStandWithDrWang  https://t.co/ghHdFrKPDj',False,Tue Mar 02 20:13:06 +0000 2021,8
0,WordPress.com,"b'Por rezago, suman 413 casos y 319 fallecimientos m\xc3\xa1s por Covid-19 en\xc2\xa0Sinaloa. https://t.co/iFtq96bgRA'",False,Sat Mar 06 03:23:15 +0000 2021,0
0,Instagram,"b'Good night nocturnals\n.\nchai this Covid19 #nosemasks no go cause wahala oo\n.\nsee me see this brother oo @ Lagos, Nigeria https://t.co/ffVLmViupT'",False,Fri Mar 05 20:37:39 +0000 2021,0
0,Twitter for iPhone,"b'WHO Investigators to Scrap Plans for Interim Report on Probe of Covid-19 Origins\n\nU.S-China tensions rise over investigation as group of scientists presses for fresh inquiry, including into lab escape theory\n - WSJ https://t.co/6Bi4ZYuVEL'",False,Thu Mar 04 21:34:08 +0000 2021,0
0,Twitter Web App,"b'https://t.co/w4c5hoTrNc \n\n\xe2\x80\x9cEverybody go get your shot,\xe2\x80\x9d the former president said at CPAC \n\nYes, you heard him. We now have had four ex-presidents approve of taking the vaccine.'",False,Tue Mar 02 15:24:43 +0000 2021,0
0,Twitter for iPhone,b'@POTUS How many babies had to die for this vaccine...?   https://t.co/uSl9RC9Trs',False,Wed Mar 03 01:00:09 +0000 2021,0
0,Twitter for iPhone,b'The \xe2\x80\x9cFlorida COVID-19 Whistleblower\xe2\x80\x9d Saga Is a Big Lie. - The Jewish Voice https://t.co/zj89BzcQ4e',False,Mon Mar 01 22:49:17 +0000 2021,0
0,Twitter Web App,b'COVID-19 Tree Ring Pin plants seeds of remembrance https://t.co/kQ8qhOztY4',False,Thu Mar 04 02:10:43 +0000 2021,0
12,Twitter for iPhone,b'Let\xe2\x80\x99s see all the science experts now? https://t.co/u6Wsfebbvv',False,Wed Mar 03 16:31:01 +0000 2021,3
0,Twitter for Android,"b'Mientras el PAC conmemora 1 a\xc3\xb1o del #Covid19, 2.833 familias lloran parientes fallecidos.\nLa sensibilidad p\xc3\xa1sala !! @CarlosAlvQ @presidenciacr @msaludcr @kike_sanchez @CaroHHe @lguido https://t.co/epqESNT3tQ'",False,Sat Mar 06 02:47:36 +0000 2021,1
3,Twitter for iPhone,"b'@michaeljonny66 @mimi_x4 @Wolfiesmom Also, @michaeljonny66, not sure what your main news source is, but without sarcasm or oneupmanship in my tone, I do highly recommend you read the below article. It provides 9 highlights on how this relief Bill is being spent. #CovidReliefBill https://t.co/BAAe6vbLCH'",False,Sat Mar 06 19:30:33 +0000 2021,2
2,Twitter for iPhone,"b'UPDATE: As previously communicated, RCPS is preparing for COVID-19 vaccine access to @RockdaleSchools teachers and staff beginning March 8th @SBCGROWTH. Check your email today from HR for details on how to register for a vaccine. #SafetyWellbeing https://t.co/FiKXSiXqXz'",False,Mon Mar 01 18:38:21 +0000 2021,0
2,Buffer,b'Women in leadership: Achieving an equal future in a COVID-19 world.\n#BeBoldForChange #internationalwomensday2021 https://t.co/tazZPHZFNE',False,Mon Mar 08 01:43:05 +0000 2021,0
9,Twitter Web App,b'Les reportages t\xc3\xa9l\xc3\xa9 montrent souvent des m\xc3\xa9decins maghr\xc3\xa9bins en 1\xc3\xa8re ligne pour contrer la #COVID19 dans les h\xc3\xb4pitaux fran\xc3\xa7ais. \nPourquoi ne voit-on aucun m\xc3\xa9decin de cette communaut\xc3\xa9 sur les plateaux TV ?',False,Wed Mar 03 23:26:34 +0000 2021,2
0,Twitter for iPhone,b'\xe2\x80\x98Six\xe2\x80\x99 seemed bound for Broadway glory. Then a pandemic shut it down on opening night. https://t.co/clVzWC43E5',False,Fri Mar 05 05:05:22 +0000 2021,0
0,Twitter for Android,b'#Sincelejo #Sucre 55 nuevas infecciones por Coronavirus para domingo 7 de marzo \xe2\x9e\xa1 Minsalud. 20.898 casos hist\xc3\xb3ricos. \n\n#ReporteCOVID19 #Colombia \n\n4.781 recuperados\n3.411 nuevos casos\n91 fallecidos\n\nMuestras: 21.679\nPCR: 15.430\nAnt\xc3\xadgeno: 6.249\n\nTotal:\n\n2.177.199 recuperados https://t.co/9iGz1aQHYl',False,Sun Mar 07 21:59:38 +0000 2021,1
0,WordPress.com,b'Coronavirus en Mendoza: 41 nuevos casos y ning\xc3\xban\xc2\xa0fallecido https://t.co/I4Z1uG06Wg',False,Mon Mar 08 01:08:11 +0000 2021,0
9,Hootsuite Inc.,b'Mapa y casos de coronavirus en M\xc3\xa9xico del 7 de marzo de 2021\nhttps://t.co/gp2q0hIyP1 https://t.co/ORx3hT6l4P',False,Mon Mar 08 03:12:45 +0000 2021,4
0,Twitter for Android,b'CDC Begs States Lifting COVID-19 Restrictions To Not Risk Another Deadly Wave\nhttps://t.co/akIdRoEDKB',False,Wed Mar 03 15:58:17 +0000 2021,0
0,Twitter for Android,b'If you live in #TEXAS you are going to die. #COVID19',False,Thu Mar 04 18:36:43 +0000 2021,0
2,TweetDeck,"b'Sri Lanka has finally buried Muslim #Covid19 victims, reversing their discriminatory violation of Islamic funeral rites, following growing international condemnation, protests, and political pressure. \n\nhttps://t.co/kDZOvcsyOt'",False,Fri Mar 05 17:00:01 +0000 2021,2
0,Twitter for Android,b'@lossifontes @NicolasMaduro @dcabellor @HectoRodriguez Venceremos al Covid19',False,Tue Mar 02 14:36:27 +0000 2021,0
